fecha,emae_total,emae_agro,emae_industria,var_mensual_total,var_mensual_agro,var_mensual_industria,anio
2021-10-01,140.822745,131.2692483,123.9620237,-2.169178677495498,-0.726961858577424,-2.503366795735229,2021
2021-11-01,144.5834076,132.3898685,130.4950946,2.6704937472991297,0.853680671225443,5.270219624528427,2021
2021-12-01,149.4425487,161.7342897,131.5145196,3.360787507127494,22.165156240788917,0.7811979470376373,2021
2022-01-01,149.7052329,171.9732191,119.3667744,0.1757760438945155,6.330710339156975,-9.236809165214034,2022
2022-02-01,151.6317787,135.2006909,130.9637161,1.2868927576412226,-21.382706209981027,9.715385004154054,2022
2022-03-01,152.1906928,134.3915157,134.4355234,0.36859958037278595,-0.5984993084084844,2.6509688357873262,2022
2022-04-01,152.7319132,124.781532,131.7645406,0.3556199068698973,-7.150736897299548,-1.9868132562349095,2022
2022-05-01,148.6147849,117.3238019,133.3559759,-2.695656862890672,-5.976629698696112,1.2077872337681095,2022
2022-06-01,153.4186771,121.2827317,139.6277192,3.2324456838076054,3.3743620099989213,4.703008813570531,2022
2022-07-01,151.3668466,121.6443753,133.6614767,-1.3374059396057625,0.29818226793780767,-4.272964232448762,2022
2022-08-01,152.5617285,128.7762849,135.4217254,0.7893947233752918,5.8629176913533865,1.3169454232133226,2022
2022-09-01,151.9711385,129.2755678,132.237235,-0.3871154357037776,0.3877133902315144,-2.3515358341461567,2022
2022-10-01,147.9283797,111.9949248,128.2579531,-2.6602148538881987,-13.367292284288846,-3.009199262219897,2022
2022-11-01,148.886774,107.7971141,132.3936354,0.6478772375818842,-3.748215115547815,3.224503588308081,2022
2022-12-01,148.3777122,114.9531264,129.7749746,-0.34191203578634033,6.638408049923861,-1.9779355647182362,2022
2023-01-01,153.342026,135.7725617,128.4958626,3.3457274184875985,18.111238860572666,-0.9856384129086182,2023
2023-02-01,150.985555,119.2418522,128.6836301,-1.5367417931467786,-12.175294693581684,0.1461272730504115,2023
2023-03-01,153.3076384,110.4646062,138.939853,1.537950699985835,-7.360876938810246,7.970106914166086,2023
2023-04-01,145.3302132,74.92233045,133.3992698,-5.203540595404544,-32.17526135534261,-3.9877566302016887,2023
2023-05-01,138.763382,59.79765503,132.7504192,-4.518558842931631,-20.18713957395328,-0.48639741504792333,2023
2023-06-01,144.9637485,68.00640101,132.3464755,4.468301659006846,13.72753827199702,-0.30428807866244023,2023
2023-07-01,149.1601558,105.1903579,129.9580821,2.8947977293785288,54.67714264798731,-1.8046520626837426,2023
2023-08-01,153.041474,125.8352258,131.5972276,2.6021146057290334,19.626197982543438,1.2612878502921365,2023
2023-09-01,151.2151193,127.9290646,128.1951301,-1.1933723926365158,1.6639528293356465,-2.58523493393108,2023
2023-10-01,148.8898768,113.1789799,126.6492508,-1.5377050329120068,-11.529893340594322,-1.2058798948088922,2023
2023-11-01,147.2061094,112.7670332,125.8158525,-1.1308810485898602,-0.3639780994350583,-0.6580365021788159,2023
2023-12-01,141.4297968,125.9174746,113.9403457,-3.92396254716858,11.661600936753214,-9.438800090791432,2023
2024-01-01,147.4624753,151.3285872,113.8589755,4.265493295257294,20.18076734839469,-0.07141473856349112,2024
2024-02-01,146.9983402,123.5784316,117.6799489,-0.3147479377758611,-18.337682333163276,3.3558824705918866,2024
2024-03-01,140.9569159,123.9026723,111.055181,-4.109858854038939,0.262376448545254,-5.629478906070462,2024
2024-04-01,142.6604438,123.1145478,112.2168668,1.2085450998435165,-0.6360835366744588,1.046043768097582,2024
2024-05-01,141.4743428,117.209838,113.2466248,-0.8314154704739618,-4.796110537312137,0.9176499303222396,2024
2024-06-01,140.0302784,119.9505534,106.2973894,-1.0207252929539723,2.338298087230517,-6.136373081557844,2024
2024-07-01,148.6383457,131.9161139,122.8083054,6.1472899992463415,9.975410834578113,15.53275775933589,2024
2024-08-01,148.3935849,133.6604388,123.2517468,-0.1646686787634244,1.3222985793246655,0.36108421051466166,2024
2024-09-01,147.559499,133.832181,120.3295104,-0.562076790962418,0.12849142314799167,-2.370949277288459,2024
2024-10-01,149.3825235,116.1550048,124.6366468,1.2354504537861022,-13.208464562047295,3.5794514460186777,2024
